player_id,player_name,position,age,birth_year,draft_year,draft_round,draft_pick,draft_ovr,height,weight,season,season_type,team,conference,division,shotgun,no_huddle,qb_dropback,qb_scramble,pass_attempts,complete_pass,incomplete_pass,passing_yards,receiving_yards,yards_after_catch,rush_attempts,rushing_yards,tackled_for_loss,first_down_pass,first_down_rush,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,rush_touchdown,pass_touchdown,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,receptions,targets,passing_air_yards,receiving_air_yards,receiving_touchdown,pass_attempts_redzone,complete_pass_redzone,pass_touchdown_redzone,pass_attempts_gtg,complete_pass_gtg,pass_touchdown_gtg,receptions_redzone,targets_redzone,receiving_touchdown_redzone,receptions_gtg,targets_gtg,receiving_touchdown_gtg,rush_attempts_redzone,rush_touchdown_redzone,rush_attempts_gtg,rush_touchdown_gtg,offense_snaps,team_offense_snaps,total_tds,touches,total_yards,depth_team,games_missed,offense_pct,age2,years_exp,games_played_season,games_played_career,season_shotgun,season_no_huddle,season_qb_dropback,season_qb_scramble,season_pass_attempts,season_complete_pass,season_incomplete_pass,season_passing_yards,season_receiving_yards,season_yards_after_catch,season_rush_attempts,season_rushing_yards,season_tackled_for_loss,season_first_down_pass,season_first_down_rush,season_third_down_converted,season_third_down_failed,season_fourth_down_converted,season_fourth_down_failed,season_rush_touchdown,season_pass_touchdown,season_safety,season_interception,season_fumble,season_fumble_lost,season_fumble_forced,season_fumble_not_forced,season_fumble_out_of_bounds,season_receptions,season_targets,season_passing_air_yards,season_receiving_air_yards,season_receiving_touchdown,season_pass_attempts_redzone,season_complete_pass_redzone,season_pass_touchdown_redzone,season_pass_attempts_gtg,season_complete_pass_gtg,season_pass_touchdown_gtg,season_receptions_redzone,season_targets_redzone,season_receiving_touchdown_redzone,season_receptions_gtg,season_targets_gtg,season_receiving_touchdown_gtg,season_rush_attempts_redzone,season_rush_touchdown_redzone,season_rush_attempts_gtg,season_rush_touchdown_gtg,season_fantasy_points_ppr,season_fantasy_points_standard,season_offense_snaps,season_team_offense_snaps,season_total_tds,season_touches,season_total_yards,season_average_pass_touchdown_redzone,career_average_pass_touchdown_redzone,season_average_pass_attempts_gtg,career_average_pass_attempts_gtg,season_average_complete_pass_gtg,career_average_complete_pass_gtg,season_average_pass_touchdown_gtg,career_average_pass_touchdown_gtg,season_average_receptions_redzone,career_average_receptions_redzone,season_average_targets_redzone,career_average_targets_redzone,season_average_receiving_touchdown_redzone,career_average_receiving_touchdown_redzone,season_average_receptions_gtg,career_average_receptions_gtg,season_average_targets_gtg,career_average_targets_gtg,season_average_receiving_touchdown_gtg,career_average_receiving_touchdown_gtg,season_average_rush_attempts_redzone,career_average_rush_attempts_redzone,season_average_rush_touchdown_redzone,career_average_rush_touchdown_redzone,season_average_rush_attempts_gtg,career_average_rush_attempts_gtg,season_average_rush_touchdown_gtg,career_average_rush_touchdown_gtg,season_average_fantasy_points_ppr,career_average_fantasy_points_ppr,season_average_fantasy_points_standard,career_average_fantasy_points_standard,season_average_offense_snaps,career_average_offense_snaps,season_average_team_offense_snaps,career_average_team_offense_snaps,season_average_total_tds,career_average_total_tds,season_average_touches,career_average_touches,season_average_total_yards,career_average_total_yards,season_comp_pct,season_int_pct,season_pass_touchdown_pct,season_ypa,season_rec_td_pct,season_yptarget,season_ypr,season_rush_td_pct,season_ypc,season_td_pct,season_yptouch,season_pass_ypg,season_rec_ypg,season_rush_ypg,season_ypg,season_average_ppr_ppg,season_average_standard_ppg,career_comp_pct,career_int_pct,career_pass_touchdown_pct,career_ypa,career_rec_td_pct,career_yptarget,career_ypr,career_rush_td_pct,career_ypc,career_td_pct,career_yptouch,career_pass_ypg,career_rec_ypg,career_rush_ypg,career_ypg,career_average_ppr_ppg,career_average_standard_ppg,passer_rating,adot,comp_pct,int_pct,pass_td_pct,ypa,rec_td_pct,yptarget,ayptarget,ypr,rush_td_pct,ypc,td_pct,yptouch,,,,,,
00-0027942,A.J. Green,WR,24,1988,2011,1,4,4,76,210,2012,REG,CIN,AFC,North,95,3,164,0,0,0,0,0,1350,381,4,38,0,61,2,9,23,0,1,0,11,0,6,2,1,2,0,0,97,158,0,2235,11,0,0,0,0,0,0,13,24,8,4,7,4,1,0,0,0,960,1057,22,101,1388,1,0,0.9082308420056765,24,1,16,16,95,3,164,0,0,0,0,0,1350,381,4,38,0,61,2,9,23,0,1,0,11,0,6,2,1,2,0,0,97,158,0,2235,11,0,0,0,0,0,0,13,24,8,4,7,4,1,0,0,0,286.8,189.8,960,1057,1.38,6.31,86.75,0,0,0,0,0,0,0,0,0.81,13,1.5,24,0.5,8,0.25,4,0.44,7,0.25,4,0.06,1,0,0,0,0,0,0,17.92,286.8,11.86,189.8,60,960,66.06,1057,1.38,22,6.31,101,86.75,1388,,,,,0.07,8.54,13.92,0,9.5,0.22,13.75,0,84.38,2.38,5.42,17.92,11.86,,,,,0.07,8.54,13.92,0,9.5,0.22,13.75,0,84.38,2.38,5.42,17.92,11.86,0,14.146,,0,0,,0.07,8.54,14.15,13.92,0,9.5,0.22,13.74,,,,,,
00-0027942,A.J. Green,WR,25,1988,2011,1,4,4,76,210,2013,REG,CIN,AFC,North,124,6,178,0,0,0,0,0,1426,393,0,0,0,65,0,19,29,1,1,0,11,0,12,1,0,1,0,1,98,166,0,2256,11,0,0,0,0,0,0,10,21,5,2,4,2,0,0,0,0,1056,1132,22,98,1426,1,0,0.9328621908127208,25,2,16,32,124,6,178,0,0,0,0,0,1426,393,0,0,0,65,0,19,29,1,1,0,11,0,12,1,0,1,0,1,98,166,0,2256,11,0,0,0,0,0,0,10,21,5,2,4,2,0,0,0,0,282.6,184.6,1056,1132,1.38,6.12,89.12,0,0,0,0,0,0,0,0,0.62,11.5,1.31,22.5,0.31,6.5,0.12,3,0.25,5.5,0.12,3,0,0.5,0,0,0,0,0,0,17.66,284.7,11.54,187.2,66,1008,70.75,1094.5,1.38,22,6.12,99.5,89.12,1407,,,,,0.066,8.59,14.55,,,0.23,14.56,0,89.12,0,5.57,17.66,11.54,,,,,0.068,8.57,14.24,0,9.5,0.22,14.14,0,86.75,1.19,2.75,17.79,11.7,0,13.59,,0,0,,0.066,8.59,13.59,14.55,,,0.22,14.55,,,,,,
00-0027942,A.J. Green,WR,26,1988,2011,1,4,4,76,210,2014,REG,CIN,AFC,North,83,14,116,0,0,0,0,0,1041,314,2,2,1,46,0,12,10,1,1,0,6,0,6,3,2,3,0,0,69,110,0,1548,6,0,0,0,0,0,0,6,12,3,0,1,0,1,0,0,0,644,786,12,71,1043,1,4,0.8193384223918575,26,3,12,44,83,14,116,0,0,0,0,0,1041,314,2,2,1,46,0,12,10,1,1,0,6,0,6,3,2,3,0,0,69,110,0,1548,6,0,0,0,0,0,0,6,12,3,0,1,0,1,0,0,0,191.3,122.3,644,786,1,5.92,86.92,0,0,0,0,0,0,0,0,0.5,9.67,1,19,0.25,5.33,0,2,0.08,4,0,2,0.08,0.67,0,0,0,0,0,0,15.94,253.57,10.19,165.57,53.67,886.67,65.5,991.67,1,18.67,5.92,90,86.92,1285.67,,,,,0.055,9.46,15.09,0,1,0.17,14.68,0,86.75,0.17,7.24,15.94,10.19,,,,,0.065,8.79,14.46,0,6.67,0.21,14.28,0,86.75,0.91,1.99,17.29,11.29,0,14.073,,0,0,,0.055,9.46,14.07,15.09,0,1,0.17,14.69,,,,,,
00-0027942,A.J. Green,WR,27,1988,2011,1,4,4,76,210,2015,REG,CIN,AFC,North,102,14,132,0,0,0,0,0,1297,341,0,0,0,63,0,15,14,0,1,0,10,0,3,1,1,1,0,0,86,129,0,1686,10,0,0,0,0,0,0,10,18,7,2,6,2,0,0,0,0,931,1055,20,86,1297,1,0,0.8824644549763033,27,4,16,60,102,14,132,0,0,0,0,0,1297,341,0,0,0,63,0,15,14,0,1,0,10,0,3,1,1,1,0,0,86,129,0,1686,10,0,0,0,0,0,0,10,18,7,2,6,2,0,0,0,0,266.7,180.7,931,1055,1.25,5.38,81.06,0,0,0,0,0,0,0,0,0.62,9.75,1.12,18.75,0.44,5.75,0.12,2,0.38,4.5,0.12,2,0,0.5,0,0,0,0,0,0,16.67,256.85,11.29,169.35,58.19,897.75,65.94,1007.5,1.25,19,5.38,89,81.06,1288.5,,,,,0.078,10.05,15.08,,,0.23,15.07,0,81.06,0,5.07,16.67,11.29,,,,,0.067,9.08,14.61,0,6.67,0.21,14.49,0,85.23,0.67,1.43,17.12,11.29,0,13.07,,0,0,,0.078,10.05,13.07,15.08,,,0.23,15.08,,,,,,
00-0027942,A.J. Green,WR,28,1988,2011,1,4,4,76,210,2016,REG,CIN,AFC,North,76,12,100,0,0,0,0,0,964,258,0,0,0,41,0,8,14,1,0,0,4,0,0,0,0,0,0,0,66,100,0,1236,4,0,0,0,0,0,0,8,10,2,0,1,0,0,0,0,0,555,682,8,66,964,1,6,0.8137829912023461,28,5,10,70,76,12,100,0,0,0,0,0,964,258,0,0,0,41,0,8,14,1,0,0,4,0,0,0,0,0,0,0,66,100,0,1236,4,0,0,0,0,0,0,8,10,2,0,1,0,0,0,0,0,186.4,120.4,555,682,0.8,6.6,96.4,0,0,0,0,0,0,0,0,0.8,9.4,1,17,0.2,5,0,1.6,0.1,3.8,0,1.6,0,0.4,0,0,0,0,0,0,18.64,242.76,12.04,159.56,55.5,829.2,68.2,942.4,0.8,16.8,6.6,84.4,96.4,1223.6,,,,,0.04,9.64,14.61,,,0.12,14.61,0,96.4,0,9.64,18.64,12.04,,,,,0.063,9.17,14.61,0,6.67,0.2,14.49,0,86.83,0.57,1.25,17.34,11.4,0,12.36,,,0,,0.04,9.64,12.36,14.61,,,0.12,14.61,,,,,,
00-0027942,A.J. Green,WR,29,1988,2011,1,4,4,76,210,2017,REG,CIN,AFC,North,105,9,143,0,0,0,0,0,1078,297,0,0,0,55,0,15,19,0,1,0,8,0,7,2,2,2,0,0,75,136,0,1873,8,0,0,0,0,0,0,7,16,6,0,1,0,0,0,0,0,852,962,16,75,1078,1,0,0.8856548856548857,29,6,16,86,105,9,143,0,0,0,0,0,1078,297,0,0,0,55,0,15,19,0,1,0,8,0,7,2,2,2,0,0,75,136,0,1873,8,0,0,0,0,0,0,7,16,6,0,1,0,0,0,0,0,210.8,135.8,852,962,1,4.69,67.38,0,0,0,0,0,0,0,0,0.44,9,1,16.83,0.38,5.17,0,1.33,0.06,3.33,0,1.33,0,0.33,0,0,0,0,0,0,13.18,237.43,8.49,155.6,53.25,833,60.12,945.67,1,16.67,4.69,82.83,67.38,1199.33,,,,,0.059,7.93,14.37,,,0.21,14.37,0,67.38,0,4.21,13.18,8.49,,,,,0.063,8.96,14.57,0,6.67,0.2,14.48,0,83.21,0.47,0.97,16.57,10.86,0,13.772,,0,0,,0.059,7.93,13.77,14.37,,,0.21,14.37,,,,,,
00-0027942,A.J. Green,WR,30,1988,2011,1,4,4,76,210,2018,REG,CIN,AFC,North,56,1,78,0,0,0,0,0,694,163,0,0,0,37,0,8,9,1,0,0,6,0,2,2,1,2,0,0,46,75,0,958,6,0,0,0,0,0,0,6,13,4,1,5,1,0,0,0,0,458,582,12,46,694,1,7,0.7869415807560137,30,7,9,95,56,1,78,0,0,0,0,0,694,163,0,0,0,37,0,8,9,1,0,0,6,0,2,2,1,2,0,0,46,75,0,958,6,0,0,0,0,0,0,6,13,4,1,5,1,0,0,0,0,144.4,98.39999999999999,458,582,1.33,5.11,77.11,0,0,0,0,0,0,0,0,0.67,8.57,1.44,16.29,0.44,5,0.11,1.29,0.56,3.57,0.11,1.29,0,0.29,0,0,0,0,0,0,16.04,224.14,10.93,147.43,50.89,779.43,64.67,893.71,1.33,16,5.11,77.57,77.11,1127.14,,,,,0.08,9.25,15.09,,,0.26,15.09,0,77.11,0,8.57,16.04,10.93,,,,,0.064,8.98,14.62,0,6.67,0.21,14.52,0,82.63,0.42,0.87,16.52,10.86,0,12.773,,0,0,,0.08,9.25,12.77,15.09,,,0.26,15.09,,,,,,
00-0027942,A.J. Green,WR,32,1988,2011,1,4,4,76,210,2020,REG,CIN,AFC,North,93,1,104,0,0,0,0,0,523,86,0,0,0,34,0,12,21,1,1,0,2,0,3,0,0,0,0,0,47,101,0,1427,2,0,0,0,0,0,0,3,8,2,2,5,2,0,0,0,0,820,1076,4,47,523,1,0,0.7620817843866171,32,9,16,111,93,1,104,0,0,0,0,0,523,86,0,0,0,34,0,12,21,1,1,0,2,0,3,0,0,0,0,0,47,101,0,1427,2,0,0,0,0,0,0,3,8,2,2,5,2,0,0,0,0,105.3,58.3,820,1076,0.25,2.94,32.69,0,0,0,0,0,0,0,0,0.19,7,0.5,13.56,0.12,4.11,0.12,1.22,0.31,3.33,0.12,1.22,0,0.22,0,0,0,0,0,0,6.58,186.03,3.64,121.14,51.25,697.33,67.25,814.67,0.25,12.89,2.94,65.56,32.69,934.78,,,,,0.02,5.18,11.13,,,0.09,11.12,0,32.69,0,2.04,6.58,3.64,,,,,0.059,8.59,14.34,0,6.67,0.2,14.25,0,75.43,0.36,0.68,15.08,9.82,0,14.129,,0,0,,0.02,5.18,14.13,11.13,,,0.09,11.13,,,,,,
00-0027942,A.J. Green,WR,33,1988,2011,1,4,4,76,210,2021,REG,ARI,NFC,West,79,31,81,0,0,0,0,0,766,170,0,0,0,33,0,13,9,0,1,0,3,0,2,0,0,0,0,0,49,78,0,965,3,0,0,0,0,0,0,5,14,2,0,4,0,0,0,0,0,792,964,6,49,766,1,3,0.8215767634854771,33,10,14,125,79,31,81,0,0,0,0,0,766,170,0,0,0,33,0,13,9,0,1,0,3,0,2,0,0,0,0,0,49,78,0,965,3,0,0,0,0,0,0,5,14,2,0,4,0,0,0,0,0,139.6,90.6,792,964,0.43,3.5,54.71,0,0,0,0,0,0,0,0,0.36,6.8,1,13.6,0.14,3.9,0,1.1,0.29,3.4,0,1.1,0,0.2,0,0,0,0,0,0,9.97,181.39,6.47,118.09,56.57,706.8,68.86,829.6,0.43,12.2,3.5,63.9,54.71,917.9,,,,,0.038,9.82,15.63,,,0.12,15.63,0,54.71,0,3.91,9.97,6.47,,,,,0.058,8.68,14.44,0,6.67,0.19,14.37,0,73.11,0.32,0.59,14.51,9.45,0,12.372,,0,0,,0.038,9.82,12.37,15.63,,,0.12,15.63,,,,,,
00-0027942,A.J. Green,WR,34,1988,2011,1,4,4,76,210,2022,REG,ARI,NFC,West,47,20,49,0,0,0,0,0,236,56,0,0,0,11,0,3,12,1,2,0,2,0,3,0,0,0,0,0,24,44,0,515,2,0,0,0,0,0,0,1,5,1,0,2,0,0,0,0,0,533,925,4,24,236,1,4,0.5762162162162162,34,11,13,138,47,20,49,0,0,0,0,0,236,56,0,0,0,11,0,3,12,1,2,0,2,0,3,0,0,0,0,0,24,44,0,515,2,0,0,0,0,0,0,1,5,1,0,2,0,0,0,0,0,53.6,29.6,533,925,0.31,1.85,18.15,0,0,0,0,0,0,0,0,0.08,6.27,0.38,12.82,0.08,3.64,0,1,0.15,3.27,0,1,0,0.18,0,0,0,0,0,0,4.12,169.77,2.28,110.05,41,691,71.15,838.27,0.31,11.45,1.85,60.27,18.15,855.91,,,,,0.045,5.36,9.83,,,0.17,9.81,0,18.15,0,1.4,4.12,2.28,,,,,0.057,8.55,14.27,0,6.67,0.19,14.21,0,67.93,0.29,0.49,13.53,8.77,0,11.705,,0,0,,0.045,5.36,11.7,9.83,,,0.17,9.83,,,,,,
00-0029654,A.J. Jenkins,WR,22,1990,2012,1,30,30,73,195,2012,REG,SF,NFC,West,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,68,0,0,0,2,15,0.27941176470588236,22,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,68,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,19,,68,,0,,0,,0,,,,,,0,0,,,,,,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,0,0,0,2,,,,,0,0,2,,,,,,,,,,,
00-0029654,A.J. Jenkins,WR,23,1990,2012,1,30,30,73,195,2013,REG,KC,AFC,West,8,0,17,0,0,0,0,0,130,44,2,6,0,4,0,2,5,0,1,0,0,0,0,0,0,0,0,0,8,17,0,200,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,152,486,0,10,136,2,9,0.31275720164609055,23,1,7,8,8,0,17,0,0,0,0,0,130,44,2,6,0,4,0,2,5,0,1,0,0,0,0,0,0,0,0,0,8,17,0,200,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,21.6,13.6,152,486,0,1.43,19.43,0,0,0,0,0,0,0,0,0.14,1,0.43,3,0,0,0,0,0.14,1,0,0,0.14,1,0,0,0,0,0,0,3.09,21.6,1.94,13.6,21.71,171,69.43,554,0,0,1.43,10,19.43,136,,,,,0,7.65,16.25,0,3,0,13.59,0,18.57,0.86,2.78,3.09,1.94,,,,,0,7.22,16.25,0,3,0,13.6,0,16.25,0.75,2.12,2.7,1.7,0,11.765,,,,,0,7.65,11.76,16.25,0,3,0,13.6,,,,,,
00-0029654,A.J. Jenkins,WR,24,1990,2012,1,30,30,73,195,2014,REG,KC,AFC,West,12,0,15,0,0,0,0,0,93,43,2,-2,1,5,0,1,1,0,0,0,0,0,0,1,0,0,1,1,9,15,0,131,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,201,472,0,11,91,2,9,0.4258474576271186,24,2,7,15,12,0,15,0,0,0,0,0,93,43,2,-2,1,5,0,1,1,0,0,0,0,0,0,1,0,0,1,1,9,15,0,131,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18.1,9.100000000000001,201,472,0,1.57,13,0,0,0,0,0,0,0,0,0.29,1.5,0.29,2.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,2.59,19.85,1.3,11.35,28.71,186,67.43,513,0,0,1.57,10.5,13,113.5,,,,,0,6.2,10.33,0,-1,0,8.28,0,13.29,-0.29,1.86,2.59,1.3,,,,,0,6.76,13.12,0,1,0,10.81,0,14.87,0.27,1.01,2.65,1.51,0,8.733,,,,,0,6.2,8.73,10.33,0,-1,0,8.27,,,,,,
00-0038612,A.T. Perry,WR,24,1999,2023,6,18,195,77,205,2023,REG,NO,NFC,South,16,2,18,0,0,0,0,0,246,20,0,0,0,10,0,4,3,0,0,0,4,0,0,0,0,0,0,0,12,18,0,293,4,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,319,517,8,12,246,1,9,0.6170212765957447,23,0,8,8,16,2,18,0,0,0,0,0,246,20,0,0,0,10,0,4,3,0,0,0,4,0,0,0,0,0,0,0,12,18,0,293,4,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,60.6,48.6,319,517,1,1.5,30.75,0,,0,,0,,0,,0.38,,0.5,,0.38,,0,,0,,0,,0,,0,,0,,0,,7.58,,6.08,,39.88,,64.62,,1,,1.5,,30.75,,,,,,0.222,13.67,20.5,,,0.67,20.5,0,30.75,0,3.84,7.58,6.08,,,,,0.222,13.67,20.5,,,0.67,20.5,0,30.75,0,3.84,7.58,6.08,0,16.278,,,0,,0.222,13.67,16.28,20.5,,,0.67,20.5,,,,,,
00-0032441,Aaron Burbridge,WR,23,1993,2016,6,38,213,73,208,2016,REG,SF,NFC,West,15,12,16,0,0,0,0,0,88,43,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,7,16,0,139,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,176,504,0,7,88,2,8,0.3492063492063492,22,0,8,8,15,12,16,0,0,0,0,0,88,43,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,7,16,0,139,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15.8,8.8,176,504,0,0.88,11,0,,0,,0,,0,,0,,0.25,,0,,0,,0,,0,,0,,0,,0,,0,,1.98,,1.1,,22,,63,,0,,0.88,,11,,,,,,0,5.5,12.57,,,0,12.5,0,11,0,1.38,1.98,1.1,,,,,0,5.5,12.57,,,0,12.5,0,11,0,1.38,1.98,1.1,0,8.688,,,,,0,5.5,8.69,12.57,,,0,12.57,,,,,,
00-0030540,Aaron Dobson,WR,22,1991,2013,2,27,59,75,205,2013,REG,NE,AFC,East,46,11,72,0,0,0,0,0,519,185,0,0,0,25,0,7,11,1,1,0,4,0,1,1,0,1,0,0,37,71,0,995,4,0,0,0,0,0,0,4,9,2,1,3,0,0,0,0,0,511,785,8,37,519,2,5,0.6509554140127388,22,0,11,11,46,11,72,0,0,0,0,0,519,185,0,0,0,25,0,7,11,1,1,0,4,0,1,1,0,1,0,0,37,71,0,995,4,0,0,0,0,0,0,4,9,2,1,3,0,0,0,0,0,110.9,73.89999999999999,511,785,0.73,3.36,47.18,0,,0,,0,,0,,0.36,,0.82,,0.18,,0.09,,0.27,,0,,0,,0,,0,,0,,10.08,,6.72,,46.45,,71.36,,0.73,,3.36,,47.18,,,,,,0.056,7.31,14.03,,,0.22,14.04,0,47.18,0,4.29,10.08,6.72,,,,,0.056,7.31,14.03,,,0.22,14.04,0,47.18,0,4.29,10.08,6.72,0,14.014,,0,0,,0.056,7.31,14.01,14.03,,,0.22,14.03,,,,,,
00-0030540,Aaron Dobson,WR,23,1991,2013,2,27,59,75,205,2014,REG,NE,AFC,East,2,0,5,0,0,0,0,0,38,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,278,0,3,38,2,12,0.2014388489208633,23,1,4,15,2,0,5,0,0,0,0,0,38,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,3.8000000000000003,56,278,0,0.75,9.5,0,0,0,0,0,0,0,0,0,4,0,9,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1.7,117.7,0.95,77.7,14,567,69.5,1063,0,8,0.75,40,9.5,557,,,,,0,7.6,12.67,,,0,12.67,0,9.5,0,2.38,1.7,0.95,,,,,0.053,7.33,13.92,,,0.2,13.91,0,37.13,0,2.48,7.85,5.18,0,10.8,,,,,0,7.6,10.8,12.67,,,0,12.67,,,,,,
00-0030540,Aaron Dobson,WR,24,1991,2013,2,27,59,75,205,2015,REG,NE,AFC,East,16,11,21,0,0,0,0,0,141,29,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,21,0,209,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,206,435,0,13,141,2,10,0.4735632183908046,24,2,6,21,16,11,21,0,0,0,0,0,141,29,0,0,0,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,21,0,209,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,27.1,14.1,206,435,0,2.17,23.5,0,0,0,0,0,0,0,0,0.33,3,0.67,6.5,0,1,0,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,4.52,72.4,2.35,45.9,34.33,386.5,72.5,749,0,4,2.17,26.5,23.5,349,,,,,0,6.71,10.85,,,0,10.83,0,23.5,0,3.92,4.52,2.35,,,,,0.041,7.2,13.17,,,0.15,13.19,0,33.24,0,1.58,6.9,4.37,0,9.952,,,,,0,6.71,9.95,10.85,,,0,10.85,,,,,,
00-0033293,Aaron Jones,RB,23,1994,2017,5,38,182,70,208,2017,REG,GB,NFC,North,37,4,18,0,0,0,0,0,22,30,81,448,6,2,21,3,3,1,0,4,0,0,0,0,0,0,0,0,9,18,0,-5,0,0,0,0,0,0,0,1,3,0,0,0,0,11,3,2,1,236,620,4,90,470,2,6,0.38064516129032255,22,0,10,10,37,4,18,0,0,0,0,0,22,30,81,448,6,2,21,3,3,1,0,4,0,0,0,0,0,0,0,0,9,18,0,-5,0,0,0,0,0,0,0,1,3,0,0,0,0,11,3,2,1,80,71,236,620,0.4,9,47,0,,0,,0,,0,,0.1,,0.3,,0,,0,,0,,0,,1.1,,0.3,,0.2,,0.1,,8,,7.1,,23.6,,62,,0.4,,9,,47,,,,,,0,1.22,2.44,0.049,5.53,0.04,5.22,0,2.2,44.8,4.7,8,7.1,,,,,0,1.22,2.44,0.049,5.53,0.04,5.22,0,2.2,44.8,4.7,8,7.1,0,-0.278,,,,,0,1.22,-0.28,2.44,0.049,5.53,0.04,5.22,,,,,,
00-0033293,Aaron Jones,RB,24,1994,2017,5,38,182,70,208,2018,REG,GB,NFC,North,66,8,34,0,0,0,0,0,201,216,127,686,13,12,38,6,7,0,1,8,1,1,0,1,1,1,0,0,25,34,0,9,1,0,0,0,0,0,0,2,3,0,0,0,0,18,6,4,2,359,723,10,152,887,2,5,0.49654218533886585,23,1,11,21,66,8,34,0,0,0,0,0,201,216,127,686,13,12,38,6,7,0,1,8,1,1,0,1,1,1,0,0,25,34,0,9,1,0,0,0,0,0,0,2,3,0,0,0,0,18,6,4,2,164.7,139.7,359,723,0.91,13.82,80.64,0,0,0,0,0,0,0,0,0.18,3,0.27,6,0,0,0,0,0,0,0,0,1.64,29,0.55,9,0.36,6,0.18,3,14.97,244.7,12.7,210.7,32.64,595,65.73,1343,0.91,14,13.82,242,80.64,1357,,,,,0.029,5.91,8.04,0.063,5.4,0.07,5.84,0,18.27,62.36,7.33,14.97,12.7,,,,,0.019,4.29,6.56,0.058,5.45,0.06,5.61,0,10.62,54,3.08,11.65,10.03,0,0.265,,,0,,0.029,5.91,0.26,8.04,0.063,5.4,0.07,5.84,,,,,,
00-0033293,Aaron Jones,RB,25,1994,2017,5,38,182,70,208,2019,REG,GB,NFC,North,125,11,68,0,0,0,0,0,474,437,236,1084,19,18,55,8,13,1,1,16,3,0,0,3,2,3,0,0,49,68,0,186,3,0,0,0,0,0,0,10,12,1,2,2,1,34,14,17,10,663,1077,22,285,1558,1,0,0.6155988857938719,24,2,16,37,125,11,68,0,0,0,0,0,474,437,236,1084,19,18,55,8,13,1,1,16,3,0,0,3,2,3,0,0,49,68,0,186,3,0,0,0,0,0,0,10,12,1,2,2,1,34,14,17,10,312.8,263.8,663,1077,1.38,17.81,97.38,0,0,0,0,0,0,0,0,0.62,6.5,0.75,9,0.06,0.5,0.12,1,0.12,1,0.06,0.5,2.12,31.5,0.88,11.5,1.06,11.5,0.62,6.5,19.55,278.75,16.49,237.25,41.44,629,67.31,1210,1.38,18,17.81,263.5,97.38,1457.5,,,,,0.044,6.97,9.67,0.068,4.59,0.08,5.47,0,29.62,67.75,6.09,19.55,16.49,,,,,0.033,5.81,8.4,0.063,5,0.07,5.53,0,18.84,59.95,2.13,15.07,12.82,0,2.735,,,0,,0.044,6.97,2.74,9.67,0.068,4.59,0.08,5.47,,,,,,
